Date,Open,High,Low,Close,Adj Close,Volume
12-07-2010,46.658001,46.932999,46.400002,46.702999,46.702999,0
19-07-2010,46.77,47.428001,46.080002,46.917999,46.917999,0
26-07-2010,46.939999,47.053001,46.349998,46.368,46.368,0
02-08-2010,46.400002,46.400002,45.950001,46.056,46.056,0
09-08-2010,45.958,47.029999,45.939999,46.709999,46.709999,0
16-08-2010,46.627998,46.880001,46.257999,46.358002,46.358002,0
23-08-2010,46.608002,47.018002,46.560001,46.787998,46.787998,0
30-08-2010,46.803001,47.103001,46.467999,46.599998,46.599998,0
06-09-2010,46.577999,46.868,46.202999,46.303001,46.303001,0
13-09-2010,46.48,46.48,45.768002,46.099998,46.099998,0
20-09-2010,45.877998,45.877998,45.09,45.450001,45.450001,0
27-09-2010,45.240002,45.278,44.403,44.563,44.563,0
04-10-2010,44.412998,44.779999,42.209999,44.200001,44.200001,0
11-10-2010,44.408001,44.757999,43.987999,44.068001,44.068001,0
18-10-2010,44.158001,44.592999,44.158001,44.200001,44.200001,0
25-10-2010,44.59,44.610001,44.240002,44.419998,44.419998,0
01-11-2010,44.32,44.478001,43.84,44.013,44.013,0
08-11-2010,44.205002,44.868,44.189999,44.240002,44.240002,0
15-11-2010,44.778,45.564999,44.778,45.150002,45.150002,0
22-11-2010,45.290001,45.873001,45.182999,45.557999,45.557999,0
29-11-2010,45.709999,46.110001,44.900002,45.130001,45.130001,0
06-12-2010,44.912998,45.330002,44.5,45.049999,45.049999,0
13-12-2010,44.950001,45.605,44.849998,45.25,45.25,0
20-12-2010,45.167999,45.654999,44.950001,45.060001,45.060001,0
27-12-2010,45.110001,45.278,44.654999,44.810001,44.810001,0
03-01-2011,44.818001,45.522999,44.599998,45.18,45.18,0
10-01-2011,45.358002,45.548,44.91,44.959999,44.959999,0
17-01-2011,45.360001,45.842999,45.298,45.778,45.778,0
24-01-2011,45.588001,45.853001,45.450001,45.688,45.688,0
31-01-2011,45.838001,46.009998,45.41,45.560001,45.560001,0
07-02-2011,45.608002,45.775002,45.150002,45.630001,45.630001,0
14-02-2011,45.685001,45.685001,45.099998,45.209999,45.209999,0
21-02-2011,45.195,45.490002,44.917999,45.400002,45.400002,0
28-02-2011,45.25,45.302502,44.75,44.849998,44.849998,0
07-03-2011,44.98,45.285,44.849998,45.110001,45.110001,0
14-03-2011,45.237999,45.360001,44.950001,45.049999,45.049999,0
21-03-2011,44.998001,45.083,44.549999,44.599998,44.599998,0
28-03-2011,44.693001,44.893002,44.389999,44.450001,44.450001,0
04-04-2011,44.264999,44.465,43.93,44.099998,44.099998,0
11-04-2011,44.063,44.592999,44.055,44.419998,44.419998,0
18-04-2011,44.32,44.689999,44.25,44.259998,44.259998,0
25-04-2011,44.365002,44.615002,44.208,44.299999,44.299999,0
02-05-2011,44.215,44.889999,44.215,44.700001,44.700001,0
09-05-2011,44.790001,45.040001,44.59,44.709999,44.709999,0
16-05-2011,44.849998,45.169998,44.849998,44.849998,44.849998,0
23-05-2011,45,45.419998,45,45.189999,45.189999,0
30-05-2011,45.173,45.173,44.75,44.759998,44.759998,0
06-06-2011,44.823002,44.823002,44.573002,44.599998,44.599998,0
13-06-2011,44.723,44.959999,44.549999,44.799999,44.799999,0
20-06-2011,44.860001,45.053001,44.709999,44.849998,44.849998,0
27-06-2011,44.990002,45.130001,44.450001,44.592999,44.592999,0
04-07-2011,44.623001,44.623001,44.292999,44.330002,44.330002,0
11-07-2011,44.412998,44.75,44.349998,44.400002,44.400002,0
18-07-2011,44.52,44.662998,44.299999,44.299999,44.299999,0
25-07-2011,44.408001,44.431,43.852501,44.009998,44.009998,0
01-08-2011,44.18,44.842999,44.025002,44.563,44.563,0
08-08-2011,44.73,45.450001,44.73,45.292999,45.292999,0
15-08-2011,45.18,45.744999,45.169998,45.709999,45.709999,0
22-08-2011,45.924999,46.200001,45.549999,46.009998,46.009998,0
29-08-2011,46.153,46.153,40.700001,45.700001,45.700001,0
05-09-2011,45.737999,46.658001,45.737999,46.130001,46.130001,0
12-09-2011,46.57,48,46.57,47.5,47.5,0
19-09-2011,47.169998,49.889999,47.169998,49.473,49.473,0
26-09-2011,49.419998,49.763,48.653,48.860001,48.860001,0
03-10-2011,49.450001,49.529999,48.900002,49.040001,49.040001,0
10-10-2011,49.150002,49.459999,48.813,49.200001,49.200001,0
17-10-2011,48.893002,50.313,48.689999,49.860001,49.860001,0
24-10-2011,49.823002,50.002998,48.627998,49.790001,49.790001,0
31-10-2011,48.759998,49.537998,48.603001,49.048,49.048,0
07-11-2011,49.022999,50.34,48.900002,49.959999,49.959999,0
14-11-2011,50.110001,51.397999,49.919998,50.948002,50.948002,0
21-11-2011,51.228001,52.720001,51.228001,52.063,52.063,0
28-11-2011,52.259998,52.423,51.049999,51.299999,51.299999,0
05-12-2011,51.103001,52.330002,51.103001,51.700001,51.700001,0
12-12-2011,52.040001,54.303001,52.040001,53.209999,53.209999,0
19-12-2011,52.700001,53.209999,52.393002,52.509998,52.509998,0
26-12-2011,52.783001,53.487999,52.68,53,53,0
02-01-2012,53.099998,53.330002,52.599998,52.673,52.673,0
09-01-2012,52.810001,52.845001,51.298,51.432999,51.432999,0
16-01-2012,51.432999,51.785,50.080002,50.223,50.223,0
23-01-2012,50.305,50.395,49.294998,49.388,49.388,0
30-01-2012,49.388,49.805,48.549999,48.653,48.653,0
06-02-2012,48.653,49.75,48.610001,49.353001,49.353001,0
13-02-2012,49.353001,49.525002,49.049999,49.318001,49.318001,0
20-02-2012,49.103001,49.323002,48.924999,49.007999,49.007999,0
27-02-2012,49.007999,49.598,48.845001,49.518002,49.518002,0
05-03-2012,49.709999,50.75,49.400002,50.073002,50.073002,0
12-03-2012,49.830002,50.463001,49.650002,50.132999,50.132999,0
19-03-2012,50.16,51.298,50,51.167999,51.167999,0
26-03-2012,51.167999,51.48,50.400002,50.868,50.868,0
02-04-2012,50.813,51.233002,50.509998,51.033001,51.033001,0
09-04-2012,51.105,51.632999,51,51.542999,51.542999,0
16-04-2012,51.290001,52.193001,51.25,52.068001,52.068001,0
23-04-2012,52.080002,52.860001,52,52.537998,52.537998,0
30-04-2012,52.432499,53.904999,52.419998,53.467999,53.467999,0
07-05-2012,53.73,53.912998,52.669998,53.627998,53.627998,0
14-05-2012,53.667999,54.893002,53.542999,54.417999,54.417999,0
21-05-2012,54.417999,56.377998,54.417999,55.368,55.368,0
28-05-2012,55.368,56.487999,55.029999,55.537998,55.537998,0
04-06-2012,55.540001,55.895,54.349998,55.417999,55.417999,0
11-06-2012,55.417999,56.07,55.080002,55.388,55.388,0
18-06-2012,55.330002,57.330002,55.325001,57.118,57.118,0
25-06-2012,57.145,57.237999,55.450001,55.502998,55.502998,0
02-07-2012,55.57,55.900002,54.169998,55.403,55.403,0
09-07-2012,55.403,56.063,54.869999,55.138,55.138,0
16-07-2012,55.150002,55.537998,54.775002,55.318001,55.318001,0
23-07-2012,55.32,56.428001,55.233002,55.248001,55.248001,0
30-07-2012,55.248001,56.193001,55.200001,55.748001,55.748001,0
06-08-2012,55.740002,55.740002,54.900002,55.278,55.278,0
13-08-2012,55.27,56.018002,55.16,55.728001,55.728001,0
20-08-2012,55.522999,55.73,55.119999,55.498001,55.498001,0
27-08-2012,55.5,55.880001,55.490002,55.518002,55.518002,0
03-09-2012,55.52,56.02,55.268002,55.358002,55.358002,0
10-09-2012,55.358002,55.540001,53.900002,54.298,54.298,0
17-09-2012,54.299999,54.403,53.34,53.358002,53.358002,0
24-09-2012,53.450001,53.618,52.498001,52.848,52.848,0
01-10-2012,52.848,53,51.403,51.908001,51.908001,0
08-10-2012,51.849998,53.173,51.849998,52.803001,52.803001,0
15-10-2012,52.803001,53.990002,52.650002,53.838001,53.838001,0
22-10-2012,53.889999,53.889999,53.348,53.548,53.548,0
29-10-2012,53.825001,54.200001,53.599998,53.807999,53.807999,0
05-11-2012,53.805,54.791,53.805,54.588001,54.588001,0
12-11-2012,54.588001,55.182999,54.588001,55.158001,55.158001,0
19-11-2012,55.16,55.599998,54.799999,55.443001,55.443001,0
26-11-2012,55.509998,55.869999,54.222,54.257999,54.257999,0
03-12-2012,54.259998,54.950001,54.022999,54.338001,54.338001,0
10-12-2012,54.338001,54.667999,54.099998,54.438,54.438,0
17-12-2012,54.400002,55.268002,54.400002,54.848,54.848,0
24-12-2012,55.075001,55.205002,54.682999,54.752998,54.752998,0
31-12-2012,54.658001,55.178001,54.099998,54.880001,54.880001,0
07-01-2013,55.064999,55.368,54.352001,54.868,54.868,0
14-01-2013,54.73,54.882999,53.708,53.737999,53.737999,0
21-01-2013,53.737999,53.950001,53.377998,53.792999,53.792999,0
28-01-2013,53.82,54.042999,53.029999,53.162998,53.162998,0
04-02-2013,53.162998,53.658001,52.882999,53.588001,53.588001,0
11-02-2013,53.553001,54.333,53.459999,54.318001,54.318001,0
18-02-2013,54.318001,54.612999,54.018002,54.272999,54.272999,0
25-02-2013,54.174999,54.932999,53.605999,54.897999,54.897999,0
04-03-2013,54.889999,55.130001,54.268002,54.342999,54.342999,0
11-03-2013,54.279999,54.509998,53.959999,54.022999,54.022999,0
18-03-2013,54,54.537998,53.897999,54.342999,54.342999,0
25-03-2013,54.32,54.463001,54.07,54.278,54.278,0
01-04-2013,54.279999,54.923,54.200001,54.803001,54.803001,0
08-04-2013,54.790001,54.82,54.25,54.513,54.513,0
15-04-2013,54.52,54.790001,53.783001,53.932999,53.932999,0
22-04-2013,53.970001,54.438,53.950001,54.373001,54.373001,0
29-04-2013,54.34,54.380001,53.599998,53.779999,53.779999,0
06-05-2013,53.93,54.803001,53.759998,54.803001,54.803001,0
13-05-2013,54.803001,55.014999,54.537998,54.888,54.888,0
20-05-2013,54.880001,55.990002,54.849998,55.813,55.813,0
27-05-2013,55.630001,56.748001,55.518002,56.573002,56.573002,0
03-06-2013,56.5,57.108002,56.307999,57.057999,57.057999,0
10-06-2013,56.748001,58.978001,56.688,57.498001,57.498001,0
17-06-2013,57.498001,59.958,57.498001,59.268002,59.268002,0
24-06-2013,59.268002,60.748001,59.209999,59.526001,59.526001,0
01-07-2013,59.526001,61.384998,58.959,60.223,60.223,0
08-07-2013,60.223,61.200001,59.388,59.883999,59.883999,0
15-07-2013,59.610001,60.280499,58.560001,59.333,59.333,0
22-07-2013,59.333,59.849998,58.650002,59.060001,59.060001,0
29-07-2013,59.060001,61.220001,59.040001,61.098,61.098,0
05-08-2013,60.950001,61.808998,60.299999,60.723999,60.723999,0
12-08-2013,60.349998,62.490002,60.349998,62.490002,62.490002,0
19-08-2013,62.490002,65.553001,62.23,64.07,64.07,0
26-08-2013,64.07,69.209999,63.68,66.589996,66.589996,0
02-09-2013,66.589996,68.610001,64.239998,65.237999,65.237999,0
09-09-2013,65.237999,65.237999,62.919998,63.290001,63.290001,0
16-09-2013,63.290001,63.623001,61.599998,62.720001,62.720001,0
23-09-2013,62.720001,63.189999,61.639999,62.91,62.91,0
30-09-2013,62.91,63.450001,59.889999,61.380001,61.380001,0
07-10-2013,61.380001,62.299999,60,60.990002,60.990002,0
14-10-2013,60.990002,61.919998,60,61.240002,61.240002,0
21-10-2013,61.240002,61.810001,60.619999,61.439999,61.439999,0
28-10-2013,61.439999,62.380001,61.029999,62.200001,62.200001,0
04-11-2013,62.200001,63.689999,61.43,63.34,63.34,0
11-11-2013,63.34,63.959999,62.709999,62.709999,62.709999,0
18-11-2013,62.709999,63.119999,61.470001,62.240002,62.240002,0
25-11-2013,62.240002,62.869999,61.860001,62.459999,62.459999,0
02-12-2013,62.459999,62.549999,61.049999,61.150002,61.150002,0
09-12-2013,61.150002,62.310001,60.73,62.188,62.188,0
16-12-2013,62.188,62.650002,61.599998,62.02,62.02,0
23-12-2013,61.993,62.145,61.57,61.669998,61.669998,0
30-12-2013,61.669998,62.57,61.59,62.23,62.23,0
06-01-2014,62.23,62.450001,61.32,61.439999,61.439999,0
13-01-2014,61.439999,61.900002,61.139999,61.549999,61.549999,0
20-01-2014,61.549999,62.759998,61.349998,62.73,62.73,0
27-01-2014,62.73,63.380001,62.07,62.5,62.5,0
03-02-2014,62.5,62.869999,61.790001,62.09,62.09,0
10-02-2014,62.09,62.4925,61.650002,61.830002,61.830002,0
17-02-2014,61.830002,62.439999,61.700001,62.009998,62.009998,0
24-02-2014,62.009998,62.209999,61.630001,61.82,61.82,0
03-03-2014,61.82,62.169998,60.77,61.23,61.23,0
10-03-2014,61.23,61.580002,60.529999,60.98,60.98,0
17-03-2014,60.98,61.360001,60.740002,61.02,61.02,0
24-03-2014,61.02,61.02,59.639999,59.84,59.84,0
31-03-2014,59.882999,60.419998,59.592999,59.669998,59.669998,0
07-04-2014,59.669998,60.380001,59.669998,60.34,60.34,0
14-04-2014,60.173,60.580002,60.09,60.150002,60.150002,0
21-04-2014,60.287998,61.200001,60.150002,60.630001,60.630001,0
28-04-2014,60.638,60.73,59.900002,60.02,60.02,0
05-05-2014,60.178001,60.234001,59.779999,59.849998,59.849998,0
12-05-2014,59.958,60.103001,58.52,58.560001,58.560001,0
19-05-2014,58.577999,58.853001,58.169998,58.419998,58.419998,0
26-05-2014,58.518002,59.203999,58.360001,58.900002,58.900002,0
02-06-2014,59.188,59.442501,58.77,59.167999,59.167999,0
09-06-2014,59.167999,59.830002,58.830002,59.702999,59.702999,0
16-06-2014,59.702999,60.529999,59.439999,60.167999,60.167999,0
23-06-2014,60.080002,60.41,59.700001,60.080002,60.080002,0
30-06-2014,60.037998,60.252998,59.240002,59.717999,59.717999,0
07-07-2014,59.717999,60.298,59.577999,60.088001,60.088001,0
14-07-2014,60.088001,60.619999,59.91,60.278,60.278,0
21-07-2014,60.278,60.342999,59.740002,60.053001,60.053001,0
28-07-2014,60.049999,61.43,59.91,61.208,61.208,0
04-08-2014,61.208,61.720001,60.669998,61.138,61.138,0
11-08-2014,61.138,61.330002,60.639999,60.772999,60.772999,0
18-08-2014,60.959999,60.959999,60.27,60.463001,60.463001,0
25-08-2014,60.463001,60.689999,60.279999,60.513,60.513,0
01-09-2014,60.513,60.700001,60.110001,60.369999,60.369999,0
08-09-2014,60.200001,61.049999,60.07,60.647999,60.647999,0
15-09-2014,60.647999,61.200001,60.599998,60.853001,60.853001,0
22-09-2014,60.82,61.599998,60.59,61.138,61.138,0
29-09-2014,61.380001,62.009998,61.138,61.537998,61.537998,0
06-10-2014,61.537998,61.709999,60.779999,61.278,61.278,0
13-10-2014,61.278,61.950001,60.740002,61.358002,61.358002,0
20-10-2014,61.358002,61.358002,61,61.162998,61.162998,0
27-10-2014,61.162998,61.608002,61.049999,61.432999,61.432999,0
03-11-2014,61.397999,61.740002,61.169998,61.493,61.493,0
10-11-2014,61.400002,61.853001,61.310001,61.708,61.708,0
17-11-2014,61.708,62.240002,61.41,61.759998,61.759998,0
24-11-2014,61.68,62.23,61.52,61.853001,61.853001,0
01-12-2014,62.202999,62.23,54.700001,61.910999,61.910999,0
08-12-2014,61.910999,62.59,61.763,62.518002,62.518002,0
15-12-2014,62.518002,63.950001,62.27,62.983002,62.983002,0
22-12-2014,63.237999,63.650002,62.939999,63.59,63.59,0
29-12-2014,63.513,63.778,62.880001,63.028,63.028,0
05-01-2015,63.278,63.618,61.599998,62.667999,62.667999,0
12-01-2015,62.348,62.348,61.41,62.057999,62.057999,0
19-01-2015,61.862999,61.888,61.23,61.598,61.598,0
26-01-2015,61.310001,62.080002,61.07,62.013,62.013,0
02-02-2015,62.013,62.040001,61.540001,61.733002,61.733002,0
09-02-2015,61.963001,62.529999,61.928001,62.069,62.069,0
16-02-2015,62.069,62.369999,61.98,62.165001,62.165001,0
23-02-2015,62.101002,62.353001,61.27,61.754002,61.754002,0
02-03-2015,61.651001,62.790001,61.630001,62.443001,62.443001,0
09-03-2015,62.452999,63.080002,62.299999,63.076,63.076,0
16-03-2015,63.076,63.076,61.860001,62.483002,62.483002,0
23-03-2015,62.403,62.860001,62.060001,62.828999,62.828999,0
30-03-2015,62.560001,62.68,61.560001,62.060001,62.060001,0
06-04-2015,62.060001,62.417999,61.790001,62.313999,62.313999,0
13-04-2015,62.269001,62.563,61.509998,62.542999,62.542999,0
20-04-2015,62.549999,63.654999,62.380001,63.654999,63.654999,0
27-04-2015,63.68,63.779999,62.560001,63.522999,63.522999,0
04-05-2015,63.720001,64.309998,62.830002,64.082001,64.082001,0
11-05-2015,63.689999,64.419998,63.32,63.408001,63.408001,0
18-05-2015,63.432999,63.873001,63.349998,63.625999,63.625999,0
25-05-2015,63.483002,64.153,63.470001,63.825001,63.825001,0
01-06-2015,63.736,64.239998,63.5,64.000999,64.000999,0
08-06-2015,63.762001,64.18,63.743,63.999001,63.999001,0
15-06-2015,64.092003,64.315002,63.417,63.645,63.645,0
22-06-2015,63.492001,63.702999,63.360001,63.511002,63.511002,0
29-06-2015,63.444,63.950001,63.279999,63.369999,63.369999,0
06-07-2015,63.43,63.643002,63.209999,63.363998,63.363998,0
13-07-2015,63.352001,63.592999,63.258999,63.484001,63.484001,0
20-07-2015,63.470001,64.163002,63.419998,63.848,63.848,0
27-07-2015,64.099998,64.263,63.740002,64.117996,64.117996,0
03-08-2015,63.98,64.169998,63.470001,63.733002,63.733002,0
10-08-2015,63.740002,65.379997,63.610001,65.268997,65.268997,0
17-08-2015,65.122002,66.239998,64.279999,65.460999,65.460999,0
24-08-2015,66.026001,67.059998,65.769997,66.055,66.055,0
31-08-2015,66.142998,66.721001,65.949997,66.160004,66.160004,0
07-09-2015,66.678001,66.905998,66.220001,66.319,66.319,0
14-09-2015,66.234001,66.513,65.410004,66.122002,66.122002,0
21-09-2015,65.889999,66.370003,65.309998,66.221001,66.221001,0
28-09-2015,66.163002,66.43,65.129997,65.617996,65.617996,0
05-10-2015,65.357002,65.428001,64.580002,64.772003,64.772003,0
12-10-2015,64.559998,65.190002,64.550003,64.783997,64.783997,0
19-10-2015,64.599998,65.239998,64.599998,65.050003,65.050003,0
26-10-2015,64.949997,65.445,64.699997,65.444,65.444,0
02-11-2015,65.415001,66.139999,65.260002,65.860001,65.860001,0
09-11-2015,66.510002,66.550003,65.809998,66.047997,66.047997,0
16-11-2015,66.051003,66.309998,65.730003,66.084999,66.084999,0
23-11-2015,66.099998,66.889999,66.050003,66.557999,66.557999,0
30-11-2015,66.660004,66.980003,66.290001,66.803001,66.803001,0
07-12-2015,66.650002,67.106003,65.959999,66.786003,66.786003,0
14-12-2015,67.140999,67.172997,66.199997,66.459,66.459,0
21-12-2015,66.248001,66.360001,65.660004,65.940002,65.940002,0
28-12-2015,65.959999,66.464996,65.940002,66.193001,66.193001,0
04-01-2016,66.193001,66.959999,66.029999,66.920998,66.920998,0
11-01-2016,66.839996,67.760002,66.43,67.304001,67.304001,0
18-01-2016,67.766998,68.142998,67.360001,67.541,67.541,0
25-01-2016,67.541,68.235001,67.400002,68.093002,68.093002,0
01-02-2016,67.870003,68.279999,67.309998,67.802002,67.802002,0
08-02-2016,67.802002,68.550003,67.589996,68.473999,68.473999,0
15-02-2016,68.111,68.830002,67.940002,68.538002,68.538002,0
22-02-2016,68.480003,68.901001,68.269997,68.796997,68.796997,0
29-02-2016,68.730003,68.790001,66.919998,67.142998,67.142998,0
07-03-2016,66.93,67.529999,66.779999,67.308998,67.308998,0
14-03-2016,66.913002,67.434998,66.099998,66.375999,66.375999,0
21-03-2016,66.375999,66.93,66.230003,66.906998,66.906998,0
28-03-2016,66.906998,66.906998,65.940002,66.358002,66.358002,0
04-04-2016,66.358002,66.779999,65.610001,66.543999,66.543999,0
11-04-2016,66.543999,66.739998,66.260002,66.637001,66.637001,0
18-04-2016,66.653,66.690002,65.910004,66.512001,66.512001,0
25-04-2016,66.653,66.849998,65.879997,66.417999,66.417999,0
02-05-2016,66.417999,66.708,66.010002,66.601997,66.601997,0
09-05-2016,66.594002,66.989998,66.370003,66.750999,66.750999,0
16-05-2016,66.847,67.610001,66.480003,67.422997,67.422997,0
23-05-2016,67.422997,67.779999,66.830002,67.024002,67.024002,0
30-05-2016,67.024002,67.504997,66.790001,67.292,67.292,0
06-06-2016,66.991997,67.040001,66.370003,66.740997,66.740997,0
13-06-2016,66.945,67.443001,66.889999,67.066002,67.066002,0
20-06-2016,67.599998,68.203003,67.050003,67.241997,67.241997,0
27-06-2016,67.730003,68.139999,67.059998,67.181999,67.181999,0
04-07-2016,67.169998,67.589996,66.800003,67.132004,67.132004,0
11-07-2016,67.132004,67.209999,66.639999,67.133003,67.133003,0
18-07-2016,67.133003,67.260002,66.959999,67.153999,67.153999,0
25-07-2016,67.146004,67.470001,66.599998,66.648003,66.648003,0
01-08-2016,66.648003,67.002998,66.529999,66.841003,66.841003,0
08-08-2016,66.834999,66.968002,66.605003,66.899597,66.899597,0
15-08-2016,66.899498,67.192902,66.68,67.127502,67.127502,0
22-08-2016,67.128601,67.239998,66.800003,67.128998,67.128998,0
29-08-2016,67.126503,67.193001,66.519997,66.5728,66.5728,0
05-09-2016,66.5728,66.898804,66.07,66.778,66.778,0
12-09-2016,66.897003,67.121201,66.68,67.0653,67.0653,0
19-09-2016,67.065498,67.150002,66.519997,66.696503,66.696503,0
26-09-2016,66.697502,66.943001,66.332497,66.546501,66.546501,0
03-10-2016,66.545502,66.870003,66.349998,66.591202,66.591202,0
10-10-2016,66.591499,66.980003,66.469803,66.705299,66.705299,0
17-10-2016,66.709999,66.9925,66.599998,66.911201,66.911201,0
24-10-2016,66.917999,66.945,66.748001,66.781403,66.781403,0
31-10-2016,66.781403,66.900002,66.628304,66.785301,66.785301,0
07-11-2016,66.785301,67.644997,66.205002,67.546799,67.546799,0
14-11-2016,67.547203,68.25,67.389999,68.169998,68.169998,0
21-11-2016,68.168503,68.894997,67.949997,68.508499,68.508499,0
28-11-2016,68.508499,68.800003,68.010002,68.011497,68.011497,0
05-12-2016,68.011497,68.258003,67.307999,67.460503,67.460503,0
12-12-2016,67.4618,67.900002,67.379898,67.834999,67.834999,0
19-12-2016,67.834999,68.098701,67.699997,67.830803,67.830803,0
26-12-2016,67.830803,68.2491,67.699997,67.944801,67.944801,0
02-01-2017,67.944801,68.43,67.714996,68.142601,68.142601,0
09-01-2017,68.132599,68.492996,67.949997,68.157799,68.157799,0
16-01-2017,68.157799,68.290001,67.879997,68.077202,68.077202,0
